#name	name2
NM_001376622.1	MADD
NM_001376596.1	MADD
NM_001376634.1	MADD
NM_130473.3	MADD
NM_001376574.1	MADD
NM_001376600.1	MADD
NM_003682.4	MADD
NM_001376621.1	MADD
NM_001376648.1	MADD
NM_001376619.1	MADD
NM_001376616.1	MADD
NM_001376638.1	MADD
NM_001376636.1	MADD
NM_001376630.1	MADD
NM_001376625.1	MADD
NM_001376631.1	MADD
NM_001376614.1	MADD
NM_001376576.1	MADD
NM_001376663.1	MADD
NM_001376660.1	MADD
NM_001376647.1	MADD
NM_001376644.1	MADD
NM_001376646.1	MADD
NM_001376654.1	MADD
NM_001376635.1	MADD
NM_001376659.1	MADD
NM_001376627.1	MADD
NM_001376657.1	MADD
NM_001376626.1	MADD
NM_001376602.1	MADD
NM_001376649.1	MADD
NM_001376632.1	MADD
NM_001376650.1	MADD
NM_001376658.1	MADD
NM_001376662.1	MADD
NM_001376661.1	MADD
NM_001376618.1	MADD
NM_001376656.1	MADD
NM_001376604.1	MADD
NM_001135943.2	MADD
NM_001376653.1	MADD
NM_001376615.1	MADD
NM_001376652.1	MADD
NM_001376603.1	MADD
NM_001376645.1	MADD
NM_001376598.1	MADD
NM_001376597.1	MADD
NM_001376585.1	MADD
NM_001376640.1	MADD
NM_001376655.1	MADD
NM_001376607.1	MADD
NM_001376617.1	MADD
NM_001376643.1	MADD
NM_001376586.1	MADD
NM_001376639.1	MADD
NM_001376637.1	MADD
NM_001376629.1	MADD
NM_001376582.1	MADD
NM_001376581.1	MADD
NM_001376628.1	MADD
NM_001376624.1	MADD
NM_001376578.1	MADD
NM_001376613.1	MADD
NM_001376611.1	MADD
NM_001376583.1	MADD
NM_001376593.1	MADD
NM_001376623.1	MADD
NM_001376580.1	MADD
NM_001376579.1	MADD
NM_130476.3	MADD
NM_001376612.1	MADD
NM_001376584.1	MADD
NM_001376610.1	MADD
NM_001376577.1	MADD
NM_001376608.1	MADD
NM_001376575.1	MADD
NM_001376609.1	MADD
NM_001376633.1	MADD
NM_001376606.1	MADD
NM_001376605.1	MADD
NM_001376599.1	MADD
NM_001376573.1	MADD
NM_001376572.1	MADD
NM_130475.3	MADD
NM_001376571.1	MADD
NR_164838.1	MADD
NR_164842.1	MADD
NR_164839.1	MADD
NR_164836.1	MADD
NR_164837.1	MADD
NR_164841.1	MADD
NR_164840.1	MADD
NR_164835.1	MADD
NM_001376601.1	MADD
NM_001376458.1	CELF1
NM_001376409.1	CELF1
NM_001376393.1	CELF1
NM_001376395.1	CELF1
NM_001376417.1	CELF1
NM_001376419.1	CELF1
NM_001376422.1	CELF1
NM_001376443.1	CELF1
NM_024783.4	AGBL2
NM_015231.2	NUP160
NR_134636.3	NUP160
NM_001098503.2	PTPRJ
NM_002843.4	PTPRJ
NR_027044.1	LOC440040
NM_006093.4	PRG3
NM_001198810.2	SLC43A1
NM_003627.6	SLC43A1
NR_037646.1	TMX2-CTNND1
NM_001085469.2	CTNND1
NM_001085465.2	CTNND1
NM_001085468.2	CTNND1
NM_001085464.2	CTNND1
NM_001085466.2	CTNND1
NM_001085463.2	CTNND1
NM_001206887.2	CTNND1
NM_001206888.2	CTNND1
NM_001206886.2	CTNND1
NM_001206884.2	CTNND1
NM_001206883.2	CTNND1
NM_001085462.2	CTNND1
NM_001206889.2	CTNND1
NM_001085460.2	CTNND1
NM_001206890.2	CTNND1
NM_001085467.2	CTNND1
NM_001206891.2	CTNND1
NM_001331.3	CTNND1
NM_001085461.2	CTNND1
NM_001085459.2	CTNND1
NM_001206885.2	CTNND1
NM_001085458.2	CTNND1
NM_001005212.4	OR9Q1
NM_004811.3	LPXN
NM_001307951.2	LPXN
NM_001143995.3	LPXN
NM_001004705.2	OR4D10
NM_002556.3	OSBP
NM_206940.2	MS4A7
NM_206939.2	MS4A7
NM_206938.2	MS4A7
NM_021201.5	MS4A7
NM_001278320.2	MS4A13
NM_001100909.2	MS4A13
NM_001012417.3	MS4A13
NR_026946.1	LINC00301
NM_206893.4	MS4A10
NM_024092.3	TMEM109
NM_001923.5	DDB1
NM_017841.4	SDHAF2
NM_001365809.2	SYT7
NM_001300773.2	SYT7
NM_001252065.2	SYT7
NM_004200.4	SYT7
NM_001370211.1	SYT7
NM_006133.3	DAGLA
NM_001281501.1	FADS2
NM_001281502.1	FADS2
NM_004265.4	FADS2
NM_002032.3	FTH1
NM_025080.4	ASRGL1
NM_001083926.2	ASRGL1
NM_024060.4	AHNAK
NM_001370809.1	ZBTB3
NM_001363108.2	ZBTB3
NM_001363109.2	ZBTB3
NM_001012664.3	SLC3A2
NM_001012662.3	SLC3A2
NM_002394.6	SLC3A2
NM_001013251.3	SLC3A2
NR_037193.2	SLC3A2
NM_080866.3	SLC22A9
NM_004585.5	PLAAT4
NM_001290048.2	ATL3
NM_014067.4	MACROD1
NM_013280.5	FLRT1
NM_001384466.1	FLRT1
NM_015080.4	NRXN2
NM_001376262.1	NRXN2
NM_001376263.1	NRXN2
NM_001376267.1	NRXN2
NM_001376265.1	NRXN2
NM_001376266.1	NRXN2
NM_138732.3	NRXN2
NM_001277233.2	TM7SF2
NM_003273.6	TM7SF2
NR_102367.2	TM7SF2
NM_001352384.2	SLC25A45
NM_001352381.2	SLC25A45
NM_001300820.2	SLC25A45
NM_001278250.3	SLC25A45
NM_001352382.2	SLC25A45
NM_182556.4	SLC25A45
NM_001077241.3	SLC25A45
NM_001352383.2	SLC25A45
NM_001278251.3	SLC25A45
NR_147972.2	SLC25A45
NR_147973.2	SLC25A45
NR_144568.1	MALAT1
NR_144567.1	MALAT1
NR_002819.4	MALAT1
NR_145459.1	TALAM1
NM_005438.5	FOSL1
NM_001300855.2	FOSL1
NM_001300844.2	FOSL1
NM_001300856.2	FOSL1
NM_001300857.2	FOSL1
NR_125339.2	FOSL1
NM_018026.4	PACS1
NM_001318804.1	NPAS4
NM_178864.4	NPAS4
NM_001258371.3	ACTN3
NM_001104.4	ACTN3
NM_006946.4	SPTBN2
NM_024650.3	C11orf80
NM_001302084.2	C11orf80
NM_001040716.2	PC
NM_000920.4	PC
NM_012308.3	KDM2A
NR_027473.2	KDM2A
NR_130935.1	C11orf72
NM_030930.4	UNC93B1
NM_001352353.2	PPP6R3
NM_001352355.2	PPP6R3
NM_001352374.2	PPP6R3
NM_001352351.2	PPP6R3
NM_001352359.2	PPP6R3
NM_001352361.2	PPP6R3
NM_001352370.2	PPP6R3
NM_001352347.2	PPP6R3
NM_001352358.2	PPP6R3
NM_001352366.2	PPP6R3
NM_001164163.2	PPP6R3
NM_001352350.2	PPP6R3
NM_001352373.2	PPP6R3
NM_001352365.2	PPP6R3
NM_001352352.2	PPP6R3
NM_001164162.2	PPP6R3
NM_001352377.2	PPP6R3
NM_001164161.2	PPP6R3
NM_001164160.2	PPP6R3
NM_001352356.2	PPP6R3
NM_001352357.2	PPP6R3
NM_001352348.2	PPP6R3
NM_001164164.2	PPP6R3
NM_018312.5	PPP6R3
NM_001352380.2	PPP6R3
NM_001352368.2	PPP6R3
NM_001352378.2	PPP6R3
NM_001352369.2	PPP6R3
NM_001352363.2	PPP6R3
NM_001352376.2	PPP6R3
NM_001352360.2	PPP6R3
NM_001352371.2	PPP6R3
NM_001352372.2	PPP6R3
NM_001352375.2	PPP6R3
NM_001352364.2	PPP6R3
NM_001352354.2	PPP6R3
NM_001352379.2	PPP6R3
NM_001352362.2	PPP6R3
NR_147965.2	PPP6R3
NR_147970.2	PPP6R3
NR_147968.2	PPP6R3
NR_147969.2	PPP6R3
NR_147967.2	PPP6R3
NR_147966.2	PPP6R3
NR_147971.2	PPP6R3
NM_001031847.3	CPT1A
NM_001876.4	CPT1A
NM_002180.3	IGHMBP2
NM_053056.3	CCND1
NM_001378092.1	ANO1
NM_001378093.1	ANO1
NM_001378097.1	ANO1
NM_001378096.1	ANO1
NM_001378094.1	ANO1
NM_018043.6	ANO1
NM_001378095.1	ANO1
NR_030691.2	ANO1
NM_177423.3	PPFIA1
NM_003626.5	PPFIA1
NM_001378006.1	PPFIA1
NR_045286.3	PPFIA1
NM_133266.5	SHANK2
NM_001379226.1	SHANK2
NM_012309.5	SHANK2
NR_110766.2	SHANK2
NM_018161.5	NADSYN1
NM_001300926.2	RNF121
NM_018320.5	RNF121
NR_024147.2	RNF121
NR_024148.2	RNF121
NM_001258394.3	CLPB
NM_030813.6	CLPB
NM_001258392.3	CLPB
NM_001258393.3	CLPB
NM_006645.3	STARD10
NM_014824.3	FCHSD2
NM_176797.3	P2RY6
NM_001277205.2	P2RY6
NM_001277207.2	P2RY6
NM_176796.3	P2RY6
NM_001277206.2	P2RY6
NM_176798.2	P2RY6
NM_001277208.1	P2RY6
NM_001277204.2	P2RY6
NM_001286050.2	FAM168A
NM_015159.3	FAM168A
NM_001286051.2	FAM168A
NM_001318500.2	MRPL48
NM_016055.6	MRPL48
NM_001318498.2	MRPL48
NM_001318499.2	MRPL48
NR_134658.2	MRPL48
NR_134661.2	MRPL48
NR_134660.2	MRPL48
NR_134659.2	MRPL48
NM_153614.4	DNAJB13
NM_001377263.1	DNAJB13
NM_001286577.2	C2CD3
NM_015531.6	C2CD3
NM_016147.3	PPME1
NM_001271593.2	PPME1
NM_173582.6	PGM2L1
NM_006591.3	POLD3
NM_001363597.2	POLD3
NR_046409.2	POLD3
NR_046410.2	POLD3
NM_001378157.1	XRRA1
NM_001378159.1	XRRA1
NM_001378160.1	XRRA1
NM_182969.4	XRRA1
NM_001270380.3	XRRA1
NM_001378161.1	XRRA1
NM_001378163.1	XRRA1
NM_001378165.1	XRRA1
NM_001378174.1	XRRA1
NM_001378162.1	XRRA1
NM_001378170.1	XRRA1
NM_001378172.1	XRRA1
NM_001378175.1	XRRA1
NM_001378169.1	XRRA1
NM_001378164.1	XRRA1
NM_001378158.1	XRRA1
NM_001270381.3	XRRA1
NM_001378173.1	XRRA1
NM_001378166.1	XRRA1
NM_001378176.1	XRRA1
NM_001378167.1	XRRA1
NM_001378168.1	XRRA1
NM_001378171.1	XRRA1
NR_165435.1	XRRA1
NR_165434.1	XRRA1
NR_165436.1	XRRA1
NR_165437.1	XRRA1
NR_165438.1	XRRA1
NR_165439.1	XRRA1
NM_001367863.1	NEU3
NM_001367865.1	NEU3
NM_001367860.1	NEU3
NM_001367864.1	NEU3
NM_006656.6	NEU3
NM_001367866.1	NEU3
NM_004041.5	ARRB1
NM_020251.4	ARRB1
NM_001351168.1	GDPD5
NM_030792.8	GDPD5
NM_033063.2	MAP6
NM_207577.1	MAP6
NM_001386674.1	UVRAG
NM_001386673.1	UVRAG
NM_001386672.1	UVRAG
NM_003369.4	UVRAG
NM_001386671.1	UVRAG
NR_170161.1	UVRAG
NR_170160.1	UVRAG
NR_024042.1	GUCY2EP
NM_001300953.2	ACER3
NM_001300955.2	ACER3
NM_001300954.2	ACER3
NM_018367.7	ACER3
NM_004055.5	CAPN5
NM_182833.3	GDPD4
NM_001376285.1	PAK1
NM_001376287.1	PAK1
NM_001376271.1	PAK1
NM_001376286.1	PAK1
NM_001376294.1	PAK1
NM_001376275.1	PAK1
NM_001376279.1	PAK1
NM_001376272.1	PAK1
NM_001376269.1	PAK1
NM_001376274.1	PAK1
NM_001376288.1	PAK1
NM_001376289.1	PAK1
NM_001376292.1	PAK1
NM_001376291.1	PAK1
NM_001376295.1	PAK1
NM_001376303.1	PAK1
NM_001376270.1	PAK1
NM_001376278.1	PAK1
NM_001376293.1	PAK1
NM_001376302.1	PAK1
NM_001376305.1	PAK1
NM_001376277.1	PAK1
NM_001376282.1	PAK1
NM_001376284.1	PAK1
NM_001376280.1	PAK1
NM_001376276.1	PAK1
NM_001376283.1	PAK1
NM_001376281.1	PAK1
NM_001128620.2	PAK1
NM_002576.5	PAK1
NM_001376290.1	PAK1
NM_001376301.1	PAK1
NM_001376268.1	PAK1
NM_001376273.1	PAK1
NM_001376304.1	PAK1
NR_164798.1	PAK1
NR_164797.1	PAK1
NM_001293.3	CLNS1A
NM_001311201.2	CLNS1A
NM_001311200.2	CLNS1A
NM_001311202.2	CLNS1A
NM_001311199.2	CLNS1A
NM_016578.3	RSF1
NR_102281.1	KCTD21-AS1
NR_102280.1	KCTD21-AS1
NM_012296.4	GAB2
NM_080491.3	GAB2
NM_024678.6	NARS2
NM_001243251.2	NARS2
NR_120566.1	LOC101928896
NM_175885.4	FAM181B
NM_199418.4	PRCP
NM_005040.4	PRCP
NM_001319214.2	PRCP
NM_001286059.2	RAB30
NM_001286061.1	RAB30
NM_014488.5	RAB30
NM_001286060.2	RAB30
NM_001377976.1	DLG2
NM_001377978.1	DLG2
NM_001377979.1	DLG2
NM_001142702.2	DLG2
NM_001377980.1	DLG2
NM_001377981.1	DLG2
NM_001377982.1	DLG2
NM_001377977.1	DLG2
NM_001162953.3	SYTL2
NM_001162951.3	SYTL2
NM_206927.4	SYTL2
NM_001365826.2	SYTL2
NM_206928.4	SYTL2
NM_032943.5	SYTL2
NM_001289608.2	SYTL2
NM_001365827.2	SYTL2
NM_001286159.2	CCDC83
NM_173556.5	CCDC83
NM_007166.4	PICALM
NM_001206946.2	PICALM
NM_001008660.3	PICALM
NM_001206947.2	PICALM
NM_021827.5	CCDC81
NM_001156474.2	CCDC81
NM_001014811.2	ME3
NM_001351934.2	ME3
NM_006680.3	ME3
NM_001161586.2	ME3
NR_147831.2	ME3
NR_147829.2	ME3
NR_147830.2	ME3
NR_147828.2	ME3
NM_001293180.2	PRSS23
NR_120593.2	PRSS23
NR_120592.2	PRSS23
NR_120591.3	PRSS23
NM_000842.5	GRM5
NM_001143831.3	GRM5
NM_001384268.1	GRM5
NM_000372.5	TYR
NM_001206627.2	TRIM49D1
NM_001384911.1	TRIM49D1
NM_001300930.2	NAALAD2
NM_005467.4	NAALAD2
NM_001286139.2	SLC36A4
NM_152313.4	SLC36A4
NM_033395.2	CEP295
NM_001301007.2	AMOTL1
NM_130847.3	AMOTL1
NM_001243777.2	CEP57
NM_014679.5	CEP57
NM_001243776.2	CEP57
NM_001363604.2	CEP57
NM_032427.4	MAML2
NR_047481.1	JRKL-AS1
NM_001202474.3	PGR
NM_001271161.2	PGR
NM_000926.4	PGR
NM_001271162.2	PGR
NR_073141.3	PGR
NR_073143.3	PGR
NR_073142.3	PGR
NM_004621.6	TRPC6
NM_020802.4	CEP126
NM_001363543.2	CEP126
NM_001166.4	BIRC2
NM_001256166.2	BIRC2
NM_001256163.1	BIRC2
NR_135076.1	LOC102723838
NM_001377.3	DYNC2H1
NM_001080463.2	DYNC2H1
NR_120585.1	LINC02552
NM_001077244.2	GRIA4
NM_000829.4	GRIA4
NM_001077243.3	GRIA4
NM_001112812.2	GRIA4
NR_046356.2	GRIA4
NM_001256424.2	GUCY1A2
NM_000855.3	GUCY1A2
NM_152434.2	CWF19L2
NM_001130037.2	ELMOD1
NM_018712.4	ELMOD1
NM_001308018.2	ELMOD1
NM_000051.4	ATM
NM_001351834.2	ATM
NM_001351110.2	C11orf65
NM_001330368.2	C11orf65
NR_147053.3	C11orf65
NM_152587.5	C11orf65
NM_001144764.2	EXPH5
NM_001144765.2	EXPH5
NM_001144763.2	EXPH5
NM_015065.3	EXPH5
NM_001308019.2	EXPH5
NM_004398.4	DDX10
NM_033390.2	ZC3H12C
NR_135100.2	LINC02732
NM_001258415.2	ARHGAP20
NM_001384657.1	ARHGAP20
NM_020809.4	ARHGAP20
NM_001258417.2	ARHGAP20
NM_001258416.2	ARHGAP20
NM_001258418.2	ARHGAP20
NM_001318799.1	LAYN
NM_015191.3	SIK2
NM_001352415.1	ALG9
NM_001352419.1	ALG9
NM_001352416.1	ALG9
NM_001352411.2	ALG9
NM_001352423.2	ALG9
NM_001352422.2	ALG9
NM_001077691.2	ALG9
NM_001352421.2	ALG9
NM_001352420.2	ALG9
NM_001077692.2	ALG9
NM_001352414.2	ALG9
NM_001352412.2	ALG9
NM_001352413.1	ALG9
NM_001352410.1	ALG9
NM_024740.2	ALG9
NM_001077690.1	ALG9
NM_001352417.1	ALG9
NM_001352418.1	ALG9
NM_001352409.1	ALG9
NR_147984.2	ALG9
NM_001278542.2	DIXDC1
NM_001082619.2	PIH1D2
NM_001256398.3	BCO2
NM_031938.7	BCO2
NM_001256400.3	BCO2
NM_001256397.3	BCO2
NM_001037290.4	BCO2
NM_001386291.1	NCAM1
NM_001242608.2	NCAM1
NM_001076682.4	NCAM1
NM_001386289.1	NCAM1
NM_001386292.1	NCAM1
NM_000615.7	NCAM1
NM_001386290.1	NCAM1
NM_181351.5	NCAM1
NM_001242607.2	NCAM1
NM_004724.4	ZW10
NM_006006.6	ZBTB16
NM_001354750.2	ZBTB16
NM_001354751.2	ZBTB16
NM_001018011.3	ZBTB16
NM_001354752.1	ZBTB16
NM_001372047.1	NNMT
NR_164073.1	NNMT
NM_001367953.1	NXPE1
NM_152315.5	NXPE1
NM_182495.6	NXPE2
NR_135069.1	LINC02702
NM_003904.5	ZPR1
NM_001317086.2	ZPR1
NM_001366686.3	SIK3
NM_001281748.3	SIK3
NM_025164.6	SIK3
NM_001281749.3	SIK3
NM_001366687.1	SIK3
NM_001184748.2	PAFAH1B2
NM_001184747.2	PAFAH1B2
NM_001184746.2	PAFAH1B2
NR_110268.2	PAFAH1B2
NR_110269.2	PAFAH1B2
NM_012104.4	BACE1
NM_138972.3	BACE1
NM_138971.3	BACE1
NM_138973.3	BACE1
NM_001204268.3	FXYD6-FXYD2
NM_001243598.4	FXYD6-FXYD2
NM_001173552.2	TMPRSS4
NM_001290096.2	TMPRSS4
NM_001173551.2	TMPRSS4
NM_001290094.2	TMPRSS4
NM_001083947.2	TMPRSS4
NM_019894.4	TMPRSS4
NR_110734.2	TMPRSS4
NM_005933.4	KMT2A
NM_001197104.2	KMT2A
NM_001257191.3	DDX6
NM_004397.6	DDX6
NM_198489.3	CENATAC
NR_104049.2	CENATAC
NR_104050.2	CENATAC
NR_104051.2	CENATAC
NM_005188.4	CBL
NR_034160.1	USP2-AS1
NM_001198665.2	ARHGEF12
NM_015313.3	ARHGEF12
NM_001301084.2	ARHGEF12
NM_001378761.1	TBCEL-TECTA
NM_005422.4	TECTA
NM_003105.6	SORL1
NR_137183.1	MIR100HG
NR_137185.1	MIR100HG
NR_137184.1	MIR100HG
NR_024430.2	MIR100HG
NR_137182.1	MIR100HG
NR_137181.1	MIR100HG
NR_137180.1	MIR100HG
NR_137193.1	MIR100HG
NR_137192.1	MIR100HG
NR_137179.1	MIR100HG
NM_001363088.2	JHY
NM_001363087.2	JHY
NM_024806.4	JHY
NM_001363089.2	JHY
NM_024769.5	CLMP
NM_001367418.2	GRAMD1B
NM_001367419.2	GRAMD1B
NM_001367420.2	GRAMD1B
NM_001367421.2	GRAMD1B
NM_001387026.1	GRAMD1B
NM_001387025.1	GRAMD1B
NM_001387024.1	GRAMD1B
NM_001387030.1	GRAMD1B
NM_001387034.1	GRAMD1B
NM_001387033.1	GRAMD1B
NM_001330396.3	GRAMD1B
NM_001387032.1	GRAMD1B
NM_001387029.1	GRAMD1B
NM_020716.4	GRAMD1B
NM_001387028.1	GRAMD1B
NM_001286563.3	GRAMD1B
NM_001387031.1	GRAMD1B
NM_001387035.1	GRAMD1B
NM_001286564.3	GRAMD1B
NM_001301779.2	ZNF202
NM_003455.4	ZNF202
NM_001301780.2	ZNF202
NM_001301819.1	ZNF202
NM_198315.3	VWA5A
NM_014622.5	VWA5A
NM_001130142.2	VWA5A
NM_170601.5	SIAE
NM_001199922.2	SIAE
NM_001352400.2	MSANTD2
NM_001352401.2	MSANTD2
NM_001308027.2	MSANTD2
NM_001312921.2	MSANTD2
NM_024631.4	MSANTD2
NM_001312919.2	MSANTD2
NM_001382333.1	PKNOX2
NM_001382338.1	PKNOX2
NM_001382329.1	PKNOX2
NM_001382325.1	PKNOX2
NM_001382336.1	PKNOX2
NM_001382332.1	PKNOX2
NM_001382334.1	PKNOX2
NM_001382341.1	PKNOX2
NM_001382339.1	PKNOX2
NM_001382323.2	PKNOX2
NM_001382324.1	PKNOX2
NM_001382331.1	PKNOX2
NM_001382328.1	PKNOX2
NR_168076.1	PKNOX2
NR_168079.1	PKNOX2
NR_168083.1	PKNOX2
NR_168078.1	PKNOX2
NR_168082.1	PKNOX2
NM_001330446.1	FAM118B
NM_024556.4	FAM118B
NR_033839.1	GSEC
NM_032531.4	KIRREL3
NM_001301097.1	KIRREL3
NM_001161707.1	KIRREL3
NM_001143820.2	ETS1
NM_001271012.2	FLI1
NM_002017.5	FLI1
NM_001271010.2	FLI1
NM_001167681.3	FLI1
NM_153767.4	KCNJ1
NM_153765.3	KCNJ1
NM_153766.3	KCNJ1
NM_153764.3	KCNJ1
NM_014715.4	ARHGAP32
NR_145484.1	LOC399975
NM_006165.4	NFRKB
NM_001143835.2	NFRKB
NM_001370219.1	ZBTB44
NM_001301098.2	ZBTB44
NM_014155.5	ZBTB44
NM_001370223.1	ZBTB44
NM_001301099.2	ZBTB44
NM_001370220.1	ZBTB44
NM_001370221.1	ZBTB44
NM_001370222.1	ZBTB44
NR_163265.1	ZBTB44
NR_163264.1	ZBTB44
NM_007037.6	ADAMTS8
NR_164144.1	LINC02873
NM_001319103.1	OPCML
NM_002545.4	OPCML
NM_001319106.1	OPCML
NM_001319105.1	OPCML
NM_001277285.4	IGSF9B
NM_001205329.2	JAM3
NM_032801.5	JAM3
NM_015261.3	NCAPD3
NM_001372068.1	NCAPD3
NM_001372065.1	NCAPD3
NM_001372069.1	NCAPD3
NM_001372070.1	NCAPD3
NR_033852.1	B3GAT1-DT
NR_147836.1	LINC02714
NM_145651.3	SCGB1C1
NM_001286136.2	ODF3
NM_053280.5	ODF3
NM_016526.5	BET1L
NM_001098787.2	BET1L
NM_001286134.2	RIC8A
NM_021932.6	RIC8A
NM_001386941.1	RIC8A
NM_001386942.1	RIC8A
NR_106801.1	MIR6743
NM_001370310.1	SIRT3
NM_012239.6	SIRT3
NM_001370314.1	SIRT3
NM_001370312.1	SIRT3
NM_001370323.1	SIRT3
NM_001017524.3	SIRT3
NM_001370325.1	SIRT3
NM_001370315.1	SIRT3
NM_001370316.1	SIRT3
NM_001370321.1	SIRT3
NM_001370318.1	SIRT3
NM_001370322.1	SIRT3
NM_001370317.1	SIRT3
NM_001370319.1	SIRT3
NM_001370320.1	SIRT3
NM_001370324.1	SIRT3
NR_163401.1	SIRT3
NR_163396.1	SIRT3
NR_163399.1	SIRT3
NR_163402.1	SIRT3
NR_163398.1	SIRT3
NR_163394.1	SIRT3
NR_163400.1	SIRT3
NR_163395.1	SIRT3
NR_163397.1	SIRT3
NR_163393.1	SIRT3
NR_163386.1	SIRT3
NR_163392.1	SIRT3
NR_163390.1	SIRT3
NR_163388.1	SIRT3
NR_163389.1	SIRT3
NR_163387.1	SIRT3
NR_163391.1	SIRT3
NM_175932.3	PSMD13
NM_002817.4	PSMD13
NM_001276700.2	NLRP6
NM_138329.2	NLRP6
NM_025092.5	PGGHG
NM_001025295.3	IFITM5
NM_006435.2	IFITM2
NM_003641.5	IFITM1
NM_021034.3	IFITM3
NR_049759.2	IFITM3
NM_178537.5	B4GALNT4
NM_007183.4	PKP3
NM_001135054.2	SIGIRR
NM_001135053.2	SIGIRR
NM_021805.3	SIGIRR
NM_001347882.2	ANO9
NM_001012302.3	ANO9
NM_001329548.2	PTDSS2
NM_001329545.2	PTDSS2
NM_030783.3	PTDSS2
NM_001329544.2	PTDSS2
NR_138046.2	PTDSS2
NM_002939.4	RNH1
NM_203383.2	RNH1
NM_203385.2	RNH1
NM_203384.2	RNH1
NM_203387.3	RNH1
NM_203386.3	RNH1
NM_203389.3	RNH1
NM_203388.3	RNH1
NM_176795.5	HRAS
NM_001318054.2	HRAS
NM_001130442.3	HRAS
NM_005343.4	HRAS
NM_198075.4	LRRC56
NM_173573.3	LMNTD2
NR_147607.1	LMNTD2-AS1
NR_147608.1	LMNTD2-AS1
NM_001143993.2	RASSF7
NM_001143994.2	RASSF7
NM_003475.4	RASSF7
NR_038262.1	MIR210HG
NR_029623.1	MIR210
NR_026967.1	LOC143666
NM_001286583.2	PHRF1
NM_001286582.2	PHRF1
NM_020901.4	PHRF1
NM_001286581.2	PHRF1
NM_004031.4	IRF7
NM_001572.5	IRF7
NM_004029.4	IRF7
NM_021924.5	CDHR5
NM_001171968.3	CDHR5
NM_031264.5	CDHR5
NM_021920.4	SCT
NM_000797.4	DRD4
NM_001384408.1	TMEM80
NM_174940.4	TMEM80
NM_001276253.2	TMEM80
NM_001042463.3	TMEM80
NM_001276274.2	TMEM80
NM_022772.4	EPS8L2
NM_006755.2	TALDO1
NM_001318821.2	GATD1
NM_182612.4	GATD1
NM_001318820.2	GATD1
NM_001318824.2	GATD1
NM_001318823.2	GATD1
NM_001318818.2	GATD1
NM_001318822.2	GATD1
NR_134868.2	GATD1
NR_134867.2	GATD1
NR_126343.1	LOC171391
NR_126342.1	LOC171391
NM_016564.4	CEND1
NM_024698.6	SLC25A22
NM_001191060.2	SLC25A22
NM_001191061.2	SLC25A22
NM_145886.4	PIDD1
NM_145887.4	PIDD1
NM_001004.4	RPLP2
NR_002585.1	SNORA52
NM_020376.4	PNPLA2
NM_001286606.2	CRACR2B
NM_173584.4	CRACR2B
NM_001039490.2	CD151
NM_139029.2	CD151
NM_139030.4	CD151
NM_004357.5	CD151
NM_021128.5	POLR2L
NM_001025238.2	TSPAN4
NM_001025239.2	TSPAN4
NM_003271.5	TSPAN4
NM_001025235.2	TSPAN4
NM_001025236.2	TSPAN4
NM_001025234.2	TSPAN4
NM_001025237.2	TSPAN4
NM_001142674.2	CHID1
NM_001142676.2	CHID1
NM_023947.4	CHID1
NM_001142677.2	CHID1
NM_001142675.2	CHID1
NM_012305.4	AP2A2
NM_001242837.2	AP2A2
NR_144509.2	AP2A2
NR_144510.2	AP2A2
NM_005961.3	MUC6
NR_160890.1	LINC02688
NM_002457.4	MUC2
NM_002458.3	MUC5B
NR_157183.1	MUC5B-AS1
NR_106802.1	MIR6744
NR_029409.1	TOLLIP-AS1
NM_053005.5	MOB2
NM_001172223.3	MOB2
NM_004420.3	DUSP8
NR_021489.2	KRTAP5-AS1
NM_001005922.1	KRTAP5-1
NM_001004325.2	KRTAP5-2
NM_001012708.2	KRTAP5-3
NM_001347674.1	KRTAP5-4
NM_001001480.2	KRTAP5-5
NR_026643.1	FAM99A
NR_026642.1	FAM99B
NM_001012416.1	KRTAP5-6
NM_001170820.4	IFITM10
NM_001909.5	CTSD
NM_001290334.2	SYT8
NM_138567.5	SYT8
NM_001290333.2	SYT8
NM_001290332.2	SYT8
NM_003282.4	TNNI2
NM_001145829.2	TNNI2
NM_001145841.2	TNNI2
NM_002339.3	LSP1
NR_036185.1	MIR4298
NM_001242932.2	LSP1
NM_001013253.2	LSP1
NM_001289005.2	LSP1
NM_001013254.1	LSP1
NM_001013255.1	LSP1
NR_107001.1	MIR7847
NR_120534.1	LINC01150
NM_001367851.1	TNNT3
NM_001367850.1	TNNT3
NM_001367845.1	TNNT3
NM_001042782.3	TNNT3
NM_001042780.3	TNNT3
NM_006757.4	TNNT3
NM_001367848.1	TNNT3
NM_001042781.3	TNNT3
NM_001363561.2	TNNT3
NM_001367846.1	TNNT3
NM_001297646.2	TNNT3
NM_001367852.1	TNNT3
NM_001367849.1	TNNT3
NM_001367844.1	TNNT3
NM_001367842.1	TNNT3
NM_001367843.1	TNNT3
NM_001367847.1	TNNT3
NM_021134.4	MRPL23
NR_132974.1	SNORD131
NR_024471.1	MRPL23-AS1
NR_126400.1	LINC01219
NR_002196.2	H19
NR_131223.1	H19
NR_131224.1	H19
NR_030533.1	MIR675
NM_001007139.5	IGF2
NR_003512.4	INS-IGF2
NM_001291861.3	IGF2
NM_000612.6	IGF2
NM_001127598.3	IGF2
NM_001291862.3	IGF2
